관리기관명,경로당명,소재지,연락처,위도,경도
사상구,학산그린타운경로당,"부산광역시 사상구 모라로 136-20(모라동, 학산아파트)",051-326-0765,35.1854135,128.9936768
사상구,한일아파트경로당,"부산광역시 사상구 백양대로 950번나길 80-6(모라동, 한일아파트)",051-311-7507,35.1932181,128.994121
사상구,모라리버빌경로당,"부산광역시 사상구 사상로 512(모라동, 모라리버빌)",051-301-1863,35.1901906,128.9891771
사상구,모라할머니경로당,부산광역시 사상구 모라로 59-4(모라동),051-302-0953,35.189153,128.9879652
사상구,협성경로당,"부산광역시 사상구 백양대로 950번나길 14(모라동, 협성아파트)",051-325-9819,35.191385,128.9933156
사상구,화인타워경로당,"부산광역시 사상구 백양대로 934번길 52-6(모라동, 화인아파트)",051-316-7830,35.1900796,128.99401
사상구,모라본동경로당,부산광역시 사상구 사상로 481번길 30-1(모라동),051-304-9989,35.1879525,128.9860676
사상구,곡상골경로당,부산광역시 사상구 백양대로 979번라길 28(모라동),051-325-2809,35.1925359,128.9908314
사상구,백양그린아파트경로당,"부산광역시 사상구 모라로 110번길 85(모라동,모라주공아파트)",051-301-6229,35.184315,128.996859
사상구,4단지경로당,"부산광역시 사상구 모라로 192번길 50(모라동, 모라주공아파트)",051-304-5521,35.1830527,128.9997319
사상구,주공3단지백양경로당,"부산광역시 사상구 모라로192번길 20-33(모라동, 모라주공아파트)",051-305-4693,35.1830527,128.9997319
사상구,모라종합사회복지관경로당,부산광역시 사상구 모라로110번길 129(모라동),051-303-4367,35.1843154,128.9968592
사상구,남영아파트경로당,부산광역시 사상구 백양대로 716(덕포동),051-302-6723,35.1687198,128.9839253
사상구,강선대경로당,부산광역시 사상구 강선로 43(덕포동),051-978-5911,35.1687215,128.9868244
사상구,일동경로당,부산광역시 사상구 사상로 292번길 10(덕포동),051-303-0595,35.1704439,128.983182
사상구,신백양경로당,부산광역시 사상구 백양대로703번길 37-8(덕포동),051-304-7757,35.1687999,128.9876004
사상구,덕포청구아파트경로당,"부산광역시 사상구 백양대로700번길 23(덕포동, 덕포청구아파트)",051-982-0808,35.1697486,128.9898443
사상구,덕포경동메르빌경로당,"부산광역시 사상구 덕상로 8-37(덕포동, 덕포경동메르빌)",051-304-6114,35.1717861,128.9894873
사상구,벽산늘푸른경로당,"부산광역시 사상구 사상로342번길 21(덕포동, 벽산늘푸른아파트)",051-304-3143,35.1754423,128.9860389
사상구,덕암경로당,부산광역시 사상구 백양대로 762번길 17(덕포동),051-304-0137,35.174904,128.9895954
사상구,덕포2동경로당,부산광역시 사상구 사상로386번길 42(덕포동),051-302-4395,35.1785577,128.9876712
사상구,행복경로당,부산광역시 사상구 사상로336번길 20 (덕포동),051-302-3547,35.1742382,128.9860194
사상구,벽산블루밍경로당,"부산광역시 사상구 사상로342번길 39(덕포동, 벽산블루밍아파트)",051-996-3308,35.1753954,128.9875462
사상구,부원파크경로당,"부산광역시 사상구 백양대로804번길 31(덕포동, 부원파크타운)",051-304-1237,35.180414,128.990511
사상구,신익아파트경로당,"부산광역시 사상구 덕상로 20(덕포동, 덕포신익타운)",051-304-3875,35.1726371,128.9901775
사상구,자유아파트경로당,"부산광역시 사상구 덕상로 115-3(덕포동, 자유아파트)",051-301-4211,35.1803254,128.9894316
사상구,충효정경로당,"부산광역시 사상구 덕상로 8-35(덕포동, 오양힐타운)",051-301-0693,35.1717861,128.9894873
사상구,벽산하나로경로당,"부산광역시 사상구 덕상로 26-13(덕포동, 벽산하나로아파트)",051-305-7596,35.1732357,128.990884
사상구,사상강변동원아파트경로당,"부산광역시 사상구 낙동대로 1210번길 34(괘법동, 사상강변동원아파트)",051-328-4169,35.166832,128.978373
사상구,괘법분회경로당,부산광역시 사상구 사상로 250번길 61-8(괘법동),051-323-7584,35.1669915,128.9858496
사상구,창날경로당,부산광역시 사상구 광장로 87번길 30(괘법동),051-322-2344,35.1638388,128.9855843
사상구,괘법한신경로당,"부산광역시 사상구 낙동대로 1210번길 53(괘법동, 괘법한신아파트)",051-322-5036,35.1680485,128.9804722
사상구,괘법2차한신경로당,"부산광역시 사상구 낙동대로 1210번길 33(괘법동, 괘법한신2차아파트)",051-989-7442,35.1682763,128.9790675
사상구,협화경로당,부산광역시 사상구 사상로250번길 71-8(괘법동),051-316-8759,35.1666323,128.9865731
사상구,괘내경로당,부산광역시 사상구 백양대로 646번나길 22(괘법동),051-311-0028,35.1635593,128.9893525
사상구,괘법엘에이치경로당,"부산광역시 사상구 광장로21번길 66(괘법동, 괘법엘에이치아파트)",051-902-6692,35.166225,128.980074
사상구,효성경로당,부산광역시 사상구 사상로 130-3 (감전동),051-323-0798,35.158161,128.9890051
사상구,감전할머니경로당,부산광역시 사상구 새벽시장로56번길 16-4(감전동),051-314-1160,35.154573,128.9792934
사상구,감전할아버지경로당,부산광역시 사상구 새벽시장로56번길 16-4(감전동),051-315-1536,35.154573,128.9792934
사상구,감동부인경로당,부산광역시 사상구 사상로 127-8(감전동),051-322-1748,35.1575356,128.9884312
사상구,감전본동경로당,부산광역시 사상구 백양대로 561번길 30(감전동),051-324-2704,35.1568327,128.9919393
사상구,화목경로당,부산광역시 사상구 새벽시장로103번길 14(감전동),051-327-5861,35.1553092,128.9856549
사상구,감전엘에이치경로당,"부산광역시 사상구 백양대로 539(감전동,감전엘에이치아파트)",051-315-7739,35.1562052,128.9940412
사상구,감전중앙경로당,부산광역시 사상구 새벽로 168번길 51-14(감전동),051-325-4853,35.1556491,128.986199
사상구,남양경로당,부산광역시 사상구 백양대로 455번길 7(주례동),051-317-5558,35.1523171,129.0018641
사상구,대성아파트경로당,"부산광역시 사상구 양지로 3(주례동, 대성아파트)",051-311-5933,35.1526968,129.0039741
사상구,동일아파트경로당,"부산광역시 사상구 양지로 47(주례동, 동일아파트)",051-315-5995,35.1532897,129.0023996
사상구,동일1차아파트경로당,"부산광역시 사상구 백양대로 490(주례동, 동일1차아파트)",051-992-2123,35.1539728,128.9989827
사상구,동일2차아파트경로당,"부산광역시 사상구 양지로42번길 13(주례동, 동일2차아파트)",051-326-2726,35.1544173,129.0017602
사상구,현대락천경로당,"부산광역시 사상구 양지로30번길 5(주례동, 현대아파트)",051-314-2954,35.1544451,129.0027879
사상구,백양경로당,부산광역시 사상구 백양대로 500번길 21(주례동),051-326-4086,35.1553906,128.9981756
사상구,신화경로당,"부산광역시 사상구 백양대로 515(주례동, 벽산신화아파트)",051-326-4191,35.1542783,128.9955386
사상구,양백경로당,부산광역시 사상구 양지로 18(주례동),051-316-7555,35.1540902,129.0044673
사상구,양지마을경로당,부산광역시 사상구 양지로42번길 80-20(주례동),051-311-5665,35.1551498,129.0033213
사상구,온골경로당,부산광역시 사상구 사상로38번길 34-6(주례동),051-323-3545,35.1533921,128.9968814
사상구,제일타워경로당,"부산광역시 사상구 백양대로 506번길 15(주례동, 제일타워아파트)",051-989-3774,35.155056,128.9968162
사상구,주례청구경로당,"부산광역시 사상구 백양대로494번길 38(주례동, 청구아파트)",051-994-4441,35.1550257,129.0002335
사상구,경동경로당,"부산광역시 사상구 냉정로 120(주례동, 경동윈츠빌)",051-311-2442,35.1494181,129.0133149
사상구,냉정경로당,부산광역시 사상구 가야대로344번길 25(주례동),051-324-1741,35.1497228,129.0103422
사상구,록정경로당,부산광역시 사상구 가야대로 326-11(주례동),051-311-9931,35.1502799,129.0087138
사상구,주례반도보라경로당,"부산광역시 사상구 백양대로 372-22(주례동, 반도보라아파트)",051-326-2915,35.1545841,129.0127592
사상구,선학경로당,부산광역시 사상구 주감로 199-1(주례동),051-324-0216,35.1504479,129.0069336
사상구,엘지신주례1단지경로당,"부산광역시 사상구 백양대로 342번길 16(주례동, 엘지신주례1단지)",051-316-9019,35.1546675,129.0150923
사상구,엘지신주례2단지경로당,"부산광역시 사상구 백양대로 342번길 17(주례동, 엘지신주례2단지)",051-327-8026,35.1540564,129.0134258
사상구,주례한일유앤아이경로당,"부산광역시 사상구 백양대로 372-15(주례동, 주례한일유엔아이아파트)",051-988-0203,35.1540563,129.0098984
사상구,일신경로당,부산광역시 사상구 가야대로 443번가길 82 (주례동),051-311-1051,35.1529096,129.0164387
사상구,창우블루빌경로당,"부산광역시 사상구 주감로 207-6(주례동, 주례창우블루빌아파트)",051-317-4111,35.1517233,129.0087319
사상구,학산경로당,부산광역시 사상구 주례로 28번길 40(주례동),051-326-0815,35.1486097,129.0093462
사상구,학송경로당,부산광역시 사상구 진사로28번길 26(주례동),051-317-5250,35.1490827,129.0146648
사상구,한효경로당,"부산광역시 사상구 백양대로342번길 50(주례동, 한효아파트)",051-316-0255,35.1557507,129.0146479
사상구,희망경로당,부산광역시 사상구 주감로 257(주례동),051-322-4043,35.1576437,129.0055306
사상구,무지개경로당,"부산광역시 사상구 주례로 93(주례동, 현대무지개타운)",051-323-6670,35.1450296,129.0055657
사상구,기호경로당,"부산광역시 사상구 주례로 139번길 8(주례동, 벽산아파트)",051-313-3243,35.1450017,129.0010661
사상구,조양경로당,"부산광역시 사상구 냉정로 56(주례동, 조양아파트)",051-311-4312,35.1483625,129.0055656
사상구,엄광경로당,부산광역시 사상구 주례로 138-3(주례동),051-322-9955,35.1461964,129.0013392
사상구,주학경로당,부산광역시 사상구 동주로 2(주례동),051-314-5848,35.1480378,128.9996146
사상구,해락정경로당,"부산광역시 사상구 가야대로 284번길 12(주례동, 럭키아파트)",051-328-7333,35.1487268,129.0027431
사상구,동주경로당,부산광역시 사상구 가야대로318번길 72-8(주례동),051-316-3232,35.1474808,129.0073382
사상구,구덕극동아파트경로당,"부산광역시 사상구 학감대로 62(학장동, 구덕극동아파트)",051-326-7293,35.138669,128.9934003
사상구,신구덕우성아파트경로당,"부산광역시 사상구 학감대로 109-16(학장동, 신구덕 우성아파트)",051-314-8779,35.1402242,128.987012
사상구,구학경로당,"부산광역시 사상구 학감대로 49번길 15(학장동, 구학마을아파트)",051-316-0261,35.1366136,128.9926227
사상구,극동경로당,"부산광역시 사상구 학감대로 109-43(학장동, 학장극동아파트)",051-316-4625,35.139206,128.987306
사상구,금강경로당,"부산광역시 사상구 대동로 64번길 25(학장동, 학장금강아파트)",051-312-0993,35.1363394,128.9780894
사상구,도개공아파트경로당,부산광역시 사상구 학감대로 49번길 28-70(학장동),051-317-9864,35.1382349,128.9899788
사상구,동양경로당,"부산광역시 사상구 주례로 232(학장동, 동양아파트)",051-316-0331,35.144716,128.991062
사상구,목화경로당,"부산광역시 사상구 대동로 104-8(학장동, 목화아파트)",051-313-9236,35.1381133,128.9808737
사상구,학장무학경로당,"부산광역시 사상구 대동로 84(학장동, 무학아파트)",051-324-9493,35.1364745,128.9769853
사상구,학장반도보라경로당,"부산광역시 사상구 대동로 98(학장동, 반도보라타운)",051-328-7623,35.1373633,128.9793739
사상구,학장벽산경로당,"부산광역시 사상구 학감대로 105-21(학장동, 학장벽산아파트)",051-322-4494,35.139419,128.989678
사상구,학장본동경로당,부산광역시 사상구 학감대로 133번길 11(학장동),051-325-9131,35.1424407,128.9872281
사상구,삼성1차경로당,"부산광역시 사상구 대동로 148-29(학장동, 1차삼성아파트)",051-322-9987,35.13893,128.9836
사상구,삼성2차경로당,"부산광역시 사상구 학감대로 123번길 75(학장동, 2차삼성아파트)",051-989-8801,35.1405,128.9837
사상구,새밭경로당,부산광역시 사상구 대동로 159번길 109(학장동),051-317-4913,35.1394939,128.978574
사상구,송림경로당,"부산광역시 사상구 학감대로 123번길 65(학장동, 삼정송림맨션)",051-325-5220,35.1402798,128.9858732
사상구,정남경로당,부산광역시 사상구 대동로140번길 26(학장동 정남아파트),051-313-1416,35.1387799,128.9822347
