"자치단체코드(신고지역)","인허가번호","서비스ID","데이터갱신구분","데이터갱신일자","서비스ID명","사업장명","지번우편번호","지번주소","도로명우편번호","도로명주소","인허가일자","병상수","보조종업원수","사무실면적","세탁실면적","시설관리자수","약국영업면적","영양사수","폐업일자","휴업시작일자","휴업종료일자","재개업일자","영업상태","상세영업상태","좌표정보(X)","좌표정보(Y)","최종수정일자","업태구분명","전화번호","간호사수","간호조무사수","건물층수","구급차일반","구급차특수","구조사수","급식시설면적","기타인원수","기타종업원수","모유수유실면적","목욕실면적","미화원수","영유아실면적","영유아정원수","완화의료담당부서명","완화의료지정형태","욕실면적","의료기관종별명","의료유사업종별명","의료인수","임산부실면적","임산부정원수","입원실수","자격증소유자수","조리원화장실면적","종업원수","지상층수","지정일자","지정취소일자","지하층수","진료과목내용","진료과목내용명","총면적","총인원","최초지정일자","취사부수","판매점영업면적","허가병상수"
"3320000","PHMA119813320045041200001","01_01_02_P","I","2018-08-31 23:59:59.0","-","서정승 산부인과의원","616820","부산광역시 북구 덕천2동 400-13","46576","부산광역시 북구 백양대로 1202 (덕천동)","19810602","0","-","-","-","-","-","-","20151231","-","-","-","03","폐업","382662.93872000000","192204.24478200000","20160212103005","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","102.09","-","-","-","0","-"
"3320000","PHMA119833320045041200001","01_01_02_P","I","2018-08-31 23:59:59.0","-","정민섭산부인과의원","616834","부산광역시 북구 화명동 1457번지 3호","46531","부산광역시 북구 금곡대로 312, 2층 (화명동)","19830503","0","-","-","-","-","-","-","-","-","-","-","13","영업중","383369.81773000000","195152.26220100000","20170905183848","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","148","-","-","-","0","-"
"3320000","PHMA119863320045041200002","01_01_02_P","I","2018-08-31 23:59:59.0","-","한순자소아청소년과의원","616814","부산광역시 북구 덕천동 373번지 1호","46554","부산광역시 북구 만덕대로155번길 15, 105,106호 (덕천동, 삼정그린코아상가2동)","19860319","0","-","-","-","-","-","-","-","-","-","-","13","영업중","384070.65135400000","192739.27196500000","20170905183848","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","99.51","-","-","-","0","-"
"3320000","PHMA119863320045041200003","01_01_02_P","I","2018-08-31 23:59:59.0","-","권경자산부인과의원","616820","부산광역시 북구 덕천2동 400-2","46576","부산광역시 북구 백양대로 1204 (덕천동)","19860510","0","-","-","-","-","-","-","-","-","-","-","13","영업중","382660.67628700000","192232.14090900000","20170905183848","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","0","-","-","0","-","-","-","-","-","-","-","-","-","249.36","-","-","-","0","-"
"3320000","PHMA119863320045041200004","01_01_02_P","I","2018-08-31 23:59:59.0","-","김창욱내과의원","616820","부산광역시 북구 덕천2동 400-2","46576","부산광역시 북구 백양대로 1204 (덕천동)","19860515","0","-","-","-","-","-","-","-","-","-","-","13","영업중","382660.67628700000","192232.14090900000","20170905183848","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","112","-","-","-","0","-"
"3320000","PHMA119863320045041200005","01_01_02_P","I","2018-08-31 23:59:59.0","-","엄상섭한의원","616819","부산광역시 북구 덕천1동 388번지 1호","46568","부산광역시 북구 만덕대로90번길 13 (덕천동)","19860722","0","-","-","-","-","-","-","-","-","-","-","13","영업중","383580.23291500000","192518.07328700000","20171117115215","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","243.5","-","-","-","0","-"
"3320000","PHMA119863320045041200006","01_01_02_P","I","2018-08-31 23:59:59.0","-","석광호내과의원","616828","부산광역시 북구 만덕1동 830-22","46561","부산광역시 북구 만덕1로 5 (만덕동)","19860906","0","-","-","-","-","-","-","-","-","-","-","13","영업중","385430.26389700000","192717.44541800000","20170905183848","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","102.4","-","-","-","0","-"
"3320000","PHMA119863320045041200007","01_01_02_P","I","2018-08-31 23:59:59.0","-","금강한의원","-","부산광역시 북구 만덕동 840번지 5층, 금강빌딩","46612","부산광역시 북구 덕천로 300, 5층 (만덕동, 금강빌딩)","19860913","0","-","-","-","-","-","-","20170605","-","-","-","03","폐업","385466.03069300000","192215.43747500000","20170605102121","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","235","-","-","-","0","-"
"3320000","PHMA119873320045041200001","01_01_02_P","I","2018-08-31 23:59:59.0","-","덕천김안과의원","616820","부산광역시 북구 덕천2동 400번지 16호 6층","46576","부산광역시 북구 만덕대로 14 (덕천동)","19870113","3","-","-","-","-","-","-","-","-","-","-","13","영업중","382733.17651400000","192260.92209600000","20170905183848","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","2","-","-","2","-","-","-","-","-","-","-","-","-","232.08","-","-","-","0","-"
"3320000","PHMA119873320045041200002","01_01_02_P","I","2018-08-31 23:59:59.0","-","정수화피부과의원","616820","부산광역시 북구 덕천2동 400-5","46576","부산광역시 북구 만덕대로 10-1 (덕천동)","19870303","0","-","-","-","-","-","-","-","-","-","-","13","영업중","382700.44435700000","192250.05354900000","20170905183848","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","66","-","-","-","0","-"
"3320000","PHMA119873320045041200003","01_01_02_P","I","2018-08-31 23:59:59.0","-","김진일한의원","616846","부산광역시 북구 화명1동 963번지 11호","616846","부산광역시 북구 금곡대로 183 (화명동)","19870327","0","-","-","-","-","-","-","20130128","-","-","-","03","폐업","382977.79130300000","193955.87820700000","20130213112915","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","0","-","-","-","0","-"
"3320000","PHMA119873320045041200004","01_01_02_P","I","2018-08-31 23:59:59.0","-","황규찬한의원","616829","부산광역시 북구 만덕3동 925번지 1호 동원상가 8동 307호","616759","부산광역시 북구 덕천로234번길 5 (만덕동)","19870327","0","-","-","-","-","-","-","20121228","-","-","-","03","폐업","384843.83514500000","192304.89740400000","20121228112122","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","0","-","-","-","0","-"
"3320000","PHMA119873320045041200005","01_01_02_P","I","2018-08-31 23:59:59.0","-","김준배치과의원","616820","부산광역시 북구 덕천2동 400번지 7호 5층","46576","부산광역시 북구 만덕대로 16 (덕천동)","19870613","0","-","-","-","-","-","-","-","-","-","-","13","영업중","382746.52516700000","192265.29183900000","20170905183848","치과의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","치과의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","101.36","-","-","-","0","-"
"3320000","PHMA119873320045041200006","01_01_02_P","I","2018-08-31 23:59:59.0","-","이승찬비뇨기과의원","616816","부산광역시 북구 덕천2동 399-16","46548","부산광역시 북구 만덕대로 15 (덕천동)","19870618","0","-","-","-","-","-","-","-","-","-","-","13","영업중","382729.66460900000","192318.36824500000","20170905183848","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","95.7","-","-","-","0","-"
"3320000","PHMA119893320045041200007","01_01_02_P","I","2018-08-31 23:59:59.0","-","청심한의원","616820","부산광역시 북구 덕천동 383번지 4호","46577","부산광역시 북구 만덕대로 34-1, 2,3층 (덕천동)","19890427","0","-","-","-","-","-","-","-","-","-","-","13","영업중","382934.27608000000","192332.33611700000","20171117115052","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","329.8","-","-","-","0","-"
"3320000","PHMA119893320045041200008","01_01_02_P","I","2018-08-31 23:59:59.0","-","이중희내과의원","616827","부산광역시 북구 만덕2동 847-2","46613","부산광역시 북구 은행나무로 3 (만덕동)","19890501","0","-","-","-","-","-","-","-","-","-","-","13","영업중","385549.52197700000","192196.78342500000","20170905183848","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","155.1","-","-","-","0","-"
"3320000","PHMA119893320045041200009","01_01_02_P","I","2018-08-31 23:59:59.0","-","이창우치과의원","616801","부산광역시 북구 구포동 603번지 11호 3층","46579","부산광역시 북구 백양대로 1192, 3층 (구포동)","19890501","0","-","-","-","-","-","-","-","-","-","-","13","영업중","382625.19798100000","192098.65656400000","20170905183848","치과의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","치과의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","122","-","-","-","0","-"
"3320000","PHMA119893320045041200010","01_01_02_P","I","2018-08-31 23:59:59.0","-","금곡한의원","616811","부산광역시 북구 금곡동 97번지 1호","46512","부산광역시 북구 효열로 218 (금곡동)","19890930","0","-","-","-","-","-","-","-","-","-","-","13","영업중","383773.02984500000","198189.73792000000","20171117114444","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","145.2","-","-","-","0","-"
"3320000","PHMA119903320045041200001","01_01_02_P","I","2018-08-31 23:59:59.0","-","화명한의원","616834","부산광역시 북구 화명2동 1409번지 2호","46531","부산광역시 북구 금곡대로 328 (화명동)","19900321","0","-","-","-","-","-","-","-","-","-","-","13","영업중","383356.58676000000","195318.04396200000","20171117114057","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","2","-","-","0","-","-","-","-","-","-","-","-","-","191.74","-","-","-","0","-"
"3320000","PHMA119903320045041200002","01_01_02_P","I","2018-08-31 23:59:59.0","-","박형근피부과의원","616820","부산광역시 북구 덕천2동 400-16","46576","부산광역시 북구 만덕대로 14 (덕천동)","19900413","0","-","-","-","-","-","-","-","-","-","-","13","영업중","382733.17651400000","192260.92209600000","20170905183848","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","114.8","-","-","-","0","-"
"3320000","PHMA119903320045041200003","01_01_02_P","I","2018-08-31 23:59:59.0","-","박상훈치과의원","616809","부산광역시 북구 구포3동 1261-41","46641","부산광역시 북구 시랑로 84 (구포동)","19900424","0","-","-","-","-","-","-","-","-","-","-","13","영업중","382687.09895500000","190932.47677100000","20170905183848","치과의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","치과의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","103.95","-","-","-","0","-"
"3320000","PHMA119903320045041200004","01_01_02_P","I","2018-08-31 23:59:59.0","-","경성한의원","616802","부산광역시 북구 구포2동 986번지 56호 에이스타운상가 202,203호","46634","부산광역시 북구 백양대로 1096 (구포동)","19900503","0","-","-","-","-","-","-","-","-","-","-","13","영업중","382088.05952000000","191377.23062100000","20171117113619","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","142.56","-","-","-","0","-"
"3320000","PHMA119903320045041200005","01_01_02_P","I","2018-08-31 23:59:59.0","-","장윤희산부인과의원","-","-","46576","부산광역시 북구 만덕대로 14 (덕천동)","19900807","0","-","-","-","-","-","-","-","-","-","-","13","영업중","382733.17651400000","192260.92209600000","20170905183848","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","112.2","-","-","-","0","-"
"3320000","PHMA119953320045041200005","01_01_02_P","I","2018-08-31 23:59:59.0","-","최소아청소년과의원","616805","부산광역시 북구 구포동 1219번지 7호","46621","부산광역시 북구 시랑로 71, 2층 (구포동)","19950821","0","-","-","-","-","-","-","-","-","-","-","13","영업중","382676.95208900000","191069.32942900000","20170905183848","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","145","-","-","-","0","-"
"3320000","PHMA119953320045041200006","01_01_02_P","I","2018-08-31 23:59:59.0","-","주민복지한의원(사회복지법인 장선종합복지공동체)","616809","부산광역시 북구 구포3동 1255번지 2호","46643","부산광역시 북구 시랑로114번길 45 (구포동)","19950912","0","-","-","-","-","-","-","-","-","-","-","13","영업중","382979.09259800000","190528.70702100000","20170905183848","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","162","-","-","-","0","-"
"3320000","PHMA119913320045041200007","01_01_02_P","I","2018-08-31 23:59:59.0","-","바른이치과의원","616829","부산광역시 북구 만덕3동 920-14","46563","부산광역시 북구 덕천로 233 (만덕동)","19910603","0","-","-","-","-","-","-","-","-","-","-","13","영업중","384834.74996300000","192373.55035800000","20170905183848","치과의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","치과의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","92.4","-","-","-","0","-"
"3320000","PHMA119913320045041200008","01_01_02_P","I","2018-08-31 23:59:59.0","-","백산블루한의원","616816","부산광역시 북구 덕천2동 399-10","-","-","19911015","0","-","-","-","-","-","-","20080902","-","-","-","03","폐업","-","-","20081008160928","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","148.7","-","-","-","0","-"
"3320000","PHMA119913320045041200009","01_01_02_P","I","2018-08-31 23:59:59.0","-","아름다운이치과의원","616852","부산광역시 북구 화명동 2276번지 1호 301호","46526","부산광역시 북구 화명신도시로 120, 301,302호 (화명동, 화명메디칼센터)","19911127","0","-","-","-","-","-","-","20151005","-","-","-","03","폐업","383081.62380100000","194975.31708000000","20151005161301","치과의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","치과의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","165.91","-","-","-","0","-"
"3320000","PHMA119923320045041200001","01_01_02_P","I","2018-08-31 23:59:59.0","-","동문치과의원","-","부산광역시 북구 만덕동 834번지","46611","부산광역시 북구 덕천로276번길 60, 308, 309, 310호 (만덕동, 백양산동문굿모닝힐상가)","19920401","0","-","-","-","-","-","-","-","-","-","-","13","영업중","385039.276113","192072.021735","20170905183848","치과의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","치과의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","93.59","-","-","-","0","-"
