"자치단체코드(신고지역)","인허가번호","서비스id","데이터갱신구분","데이터갱신일자","서비스id명","사업장명","지번우편번호","지번주소","도로명우편번호","도로명주소","인허가일자","폐업일자","휴업시작일자","휴업종료일자","재개업일자","영업상태","상세영업상태","좌표정보(x)","좌표정보(y)","최종수정일자","업태구분명","전화번호","가열기수","기공용레스수","기공용모터수","기공용컴프레서수","다른 겸업 여부","동공거리측정기수","렌즈절단기수","샌드기수","서베이어수","수리대상 의료기기의 유형","시력표수","아세틸렌수","안경세척기수","영업규모","원심주조기수","전기로수","정점굴절계기수","조제용연마기수","진공매몰기수","진동기수","초음파청소기수","총규모","총면적","측정의자수","치과용프레스수","트리머수","포셀린로수","표본렌즈수","핀덱스수"
"3270000","PHMG120133270022047000003","01_02_03_P","I","2018-08-31 23:59:59.0","-","가온덴탈","-","-","48775","부산광역시 동구 고관로 164, 605호호 (좌천동)","20130208","-","-","-","-","13","영업중","386918.40374800000","183617.46817400000","20130208163058","-","051-123-1234","-","-","-","-","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3290000","PHMB220023290024082200004","01_02_01_P","I","2018-08-31 23:59:59.0","-","밝은세상안경원","614111","부산광역시 부산진구 개금동 549번지 7호","48947","부산광역시 부산진구 냉정로 228 (개금동)","20020504","20101216","-","-","-","03","폐업","384510.16061500000","185710.81793900000","20101216134251","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB220023290024082200005","01_02_01_P","I","2018-08-31 23:59:59.0","-","디딤돌안경원","614801","부산광역시 부산진구 가야2동 624번지 7호 삼성홈플러스 3층","47324","부산광역시 부산진구 가야대로 506, 3층 (가야동, 삼성홈플러스)","20020905","-","-","-","-","13","영업중","384739.40407400000","185891.94980200000","20140202163041","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB220023290024082200006","01_02_01_P","I","2018-08-31 23:59:59.0","-","1001안경콘택트","614011","부산광역시 부산진구 가야동 271번지 9호","48947","부산광역시 부산진구 대학로 10-11 (가야동)","20020930","20110211","-","-","-","03","폐업","385597.60336000000","186111.77130500000","20110211145235","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB220033290024082200001","01_02_01_P","I","2018-08-31 23:59:59.0","-","010안경원","614821","부산광역시 부산진구 당감4동 419번지 1층","47180","부산광역시 부산진구 동평로 84, 1층 (당감동)","20030416","-","-","-","-","13","영업중","385740.64874500000","187323.17050000000","20140202163008","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB219823290024082200001","01_02_01_P","I","2018-08-31 23:59:59.0","-","불란서안경원","614817","부산광역시 부산진구 당감1동 258번지 12호","47180","부산광역시 부산진구 당감로 23 (당감동)","19820331","-","-","-","-","13","영업중","385816.20690500000","187162.73066700000","20131227151858","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","50.6","1","-","-","-","1","-"
"3290000","PHMB219873290024082200001","01_02_01_P","I","2018-08-31 23:59:59.0","-","제일안경원","614856","부산광역시 부산진구 양정동 394번지 10호","48947","부산광역시 부산진구 중앙대로 895 (양정동)","19870911","20110216","-","-","-","03","폐업","388494.98993100000","187977.08220900000","20110216092323","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","19.26","1","-","-","-","1","-"
"3290000","PHMB219903290024082200001","01_02_01_P","I","2018-08-31 23:59:59.0","-","미라노안경원","614817","부산광역시 부산진구 당감1동 252번지 96호","47181","부산광역시 부산진구 당감로 22 (당감동)","19901010","-","-","-","-","13","영업중","385844.41127400000","187153.28969000000","20140202163456","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","34.45","1","-","-","-","1","-"
"3290000","PHMB219903290024082200002","01_02_01_P","I","2018-08-31 23:59:59.0","-","안경나라","614817","부산광역시 부산진구 당감1동 887번지 7호","47181","부산광역시 부산진구 동평로 110 (당감동)","19901107","-","-","-","-","13","영업중","386000.10468500000","187395.87502300000","20140202163423","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","20","1","-","-","-","1","-"
"3290000","PHMB219903290024082200003","01_02_01_P","I","2018-08-31 23:59:59.0","-","메디칼안경원","614821","부산광역시 부산진구 당감4동 730번지 80호","47145","부산광역시 부산진구 당감로 61 (당감동)","19901110","-","-","-","-","13","영업중","385735.15251300000","187536.77243200000","20131227151518","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","18.63","1","-","-","-","1","-"
"3290000","PHMB219913290024082200001","01_02_01_P","I","2018-08-31 23:59:59.0","-","제일안경원","614032","부산광역시 부산진구 부전동 224번지 7호","48947","부산광역시 부산진구 중앙대로666번길 43 (부전동)","19910307","20110131","-","-","-","03","폐업","387878.35436300000","186036.47691900000","20110201091003","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB219913290024082200002","01_02_01_P","I","2018-08-31 23:59:59.0","-","서독안경원","614866","부산광역시 부산진구 전포1동 206번지 37호","47303","부산광역시 부산진구 서전로 68 (전포동)","19910524","-","-","-","-","13","영업중","388344.21360500000","186545.70156900000","20131227151954","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","42","1","-","-","-","1","-"
"3290000","PHMB219913290024082200003","01_02_01_P","I","2018-08-31 23:59:59.0","-","뉴-이태리안경원","614803","부산광역시 부산진구 가야3동 271번지 13호 1층","47330","부산광역시 부산진구 대학로 10-13, 1층 (가야동)","19910628","-","-","-","-","13","영업중","385586.09853000000","186113.51663600000","20151124145345","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","115.83","1","-","-","-","1","-"
"3290000","PHMB219913290024082200005","01_02_01_P","I","2018-08-31 23:59:59.0","-","중앙안경원","614866","부산광역시 부산진구 전포1동 206번지 14호","47303","부산광역시 부산진구 서전로 64 (전포동)","19910628","-","-","-","-","13","영업중","388316.95949800000","186544.18072800000","20171215154741","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB219913290024082200006","01_02_01_P","I","2018-08-31 23:59:59.0","-","동국안경원","614873","부산광역시 부산진구 초읍동 218번지 12호 1층","47126","부산광역시 부산진구 성지로 79, 1층 (초읍동)","19910628","-","-","-","-","13","영업중","387084.08897800000","188729.14140500000","20131227152326","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","38.4","1","-","-","-","1","-"
"3290000","PHMB219913290024082200007","01_02_01_P","I","2018-08-31 23:59:59.0","-","보안당안경원","614833","부산광역시 부산진구 범천2동 1252번지 112호","47350","부산광역시 부산진구 신암로 79 (범천동)","19910628","-","-","-","-","13","영업중","387145.47235200000","185498.72715600000","20131227152508","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","29.7","1","-","-","-","1","-"
"3290000","PHMB219913290024082200008","01_02_01_P","I","2018-08-31 23:59:59.0","-","고려안경원","614845","부산광역시 부산진구 부전2동 197번지 3호 1층","47296","부산광역시 부산진구 중앙대로680번길 680, 1층 (부전동)","19910628","-","-","-","-","13","영업중","387669.97605400000","186067.34139900000","20140202163327","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","62.4","1","-","-","-","1","-"
"3290000","PHMB220053290024082200007","01_02_01_P","I","2018-08-31 23:59:59.0","-","갤러리안경원","614845","부산광역시 부산진구 부전2동 175번지","47295","부산광역시 부산진구 중앙대로680번가길 38 (부전동)","20051220","-","-","-","-","13","영업중","387825.35649500000","186252.00369300000","20160226163106","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","144.85","1","-","-","-","1","-"
"3290000","PHMB220063290024082200001","01_02_01_P","I","2018-08-31 23:59:59.0","-","코나비 안경","614845","부산광역시 부산진구 부전2동 168번지 173호","47292","부산광역시 부산진구 중앙대로702번길 25 (부전동)","20060203","-","-","-","-","13","영업중","387764.52966100000","186292.27804900000","20131021171853","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","77.14","1","-","-","-","1","-"
"3290000","PHMB220063290024082200002","01_02_01_P","I","2018-08-31 23:59:59.0","-","불루안경콘택트렌즈","614811","부산광역시 부산진구 개금3동 447번지 35호","47266","부산광역시 부산진구 백양대로 315 (개금동)","20060425","-","-","-","-","13","영업중","383804.01382100000","186032.52166500000","20140202162646","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB220063290024082200003","01_02_01_P","I","2018-08-31 23:59:59.0","-","하나로안경원","614030","부산광역시 부산진구 부전동 53번지 하나로클럽 2층","48947","부산광역시 부산진구 중앙대로783번길 14 (부전동,하나로클럽 2층)","20060426","20110201","-","-","-","03","폐업","387921.57783300000","187107.10917600000","20131021111251","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB220063290024082200004","01_02_01_P","I","2018-08-31 23:59:59.0","-","안경렌즈스토리","614030","부산광역시 부산진구 부전동 255번지 4호","48947","부산광역시 부산진구 서면로68번길 15 (부전동)","20061108","20110930","-","-","-","03","폐업","387575.59439400000","186372.92200500000","20111010153219","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB219933290024082200001","01_02_01_P","I","2018-08-31 23:59:59.0","-","연지안경원","614070","부산광역시 부산진구 연지동 376번지 8호","47109","부산광역시 부산진구 새싹로 145 (연지동)","19930211","-","-","-","-","13","영업중","386785.23832400000","187795.04074900000","20131202135639","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB219933290024082200002","01_02_01_P","I","2018-08-31 23:59:59.0","-","제일안경원","614024","부산광역시 부산진구 범천동 1066번지","48947","-","19930712","20100319","-","-","-","03","폐업","-","-","20131021110140","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB219953290024082200001","01_02_01_P","I","2018-08-31 23:59:59.0","-","제일안경콘택트","614032","부산광역시 부산진구 부전동 256번지 6호 14통","48947","부산광역시 부산진구 서면로 56 (부전동)","19950516","20100322","-","-","-","24","직권폐업","387541.14030700000","186341.52095300000","20131021110309","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB219953290024082200002","01_02_01_P","I","2018-08-31 23:59:59.0","-","국제안경원","614103","부산광역시 부산진구 당감동 491번지 16호","48947","부산광역시 부산진구 백양대로136번길 41 (당감동)","19950911","20110216","-","-","-","03","폐업","385312.87552400000","186942.94691000000","20110216152556","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB219953290024082200003","01_02_01_P","I","2018-08-31 23:59:59.0","-","제누네안경원","614070","부산광역시 부산진구 연지동 394번지 10호","48947","-","19951025","20140220","-","-","-","03","폐업","387184.89675760444","189274.95859828137","20140220174729","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB219963290024082200001","01_02_01_P","I","2018-08-31 23:59:59.0","-","메디칼안경원","614849","부산광역시 부산진구 부전1동 485번지 9호","47257","부산광역시 부산진구 가야대로 767 (부전동)","19960417","-","-","-","-","13","영업중","387295.35127500000","186563.88187800000","20160212110732","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","33.05","1","-","-","-","1","-"
"3290000","PHMB219963290024082200002","01_02_01_P","I","2018-08-31 23:59:59.0","-","비젼안경원","614827","부산광역시 부산진구 범천1동 846번지 9호","47365","부산광역시 부산진구 범일로 150 (범천동)","19960716","-","-","-","-","13","영업중","387697.95623600000","184941.50626100000","20131227153003","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB219963290024082200003","01_02_01_P","I","2018-08-31 23:59:59.0","-","아이비젼안경원","614031","부산광역시 부산진구 부전동 485번지 17호","48947","부산광역시 부산진구 가야대로 775-1 (부전동)","19960826","20091230","-","-","-","03","폐업","387381.14458300000","186550.86327700000","20131021110343","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","294.88","1","-","-","-","1","-"
"3290000","PHMB219973290024082200001","01_02_01_P","I","2018-08-31 23:59:59.0","-","눈사랑안경원","-","부산광역시 부산진구 전포동 892-21 서면노르웨이아침 1816호","48947","-","19970905","20120228","-","-","-","03","폐업","-","-","20120228171958","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB220103290024082200006","01_02_01_P","I","2018-08-31 23:59:59.0","-","갤러리안경","614845","부산광역시 부산진구 부전2동 196번지 6호 1층","48947","부산광역시 부산진구 중앙대로 682, 1층 (부전동)","20100816","20140616","-","-","-","03","폐업","387666.81083800000","186074.91867400000","20140616141310","-","051-123-1234","2","-","-","-","2","1","1","-","-","-","1","-","3","-","-","-","3","1","-","-","-","-","151.08","1","-","-","-","1","-"
